928,31,1420925431
929,97,316084239
930,102,067001088X
931,60,399151575
932,76,385339666
933,106,
934,36,1569319006
935,50,812993292
936,47,307931889
937,99,312861877
938,81,743477561
939,197,440178002
940,151,451219368
941,47,1619634449
942,10,345803574
943,47,068983568X
944,127,545132053
945,122,151010269
946,180,140286276
947,147,345457374
948,98,60288140
949,113,374214913
950,72,743496310
951,161,
952,43,590452037
953,6,99285444
954,184,743482778
955,105,385732562
956,177,014240120X
957,70,345539788
958,198,316033677
959,186,812474945
960,118,1476712980
961,69,765326361
962,186,076360013X
963,87,440221668
964,195,450042685
965,152,1400064562
966,147,393328627
967,15,142402494
968,200,1933372605
969,56,743270754
970,116,441018645
971,149,679720219
972,140,439206480
973,62,145162137X
974,17,61214655
975,20,039515023X
976,112,525457585
977,7,571212921
978,23,1884365302
979,126,61662690
980,94,684853949
981,157,006074815X
982,156,1860498809
983,196,1594747350
984,56,375727345
985,173,356500152
986,141,067973225X
987,115,747532036
988,30,451218043
989,66,553803735
990,91,451458125
991,88,316204366
992,191,1591169208
993,119,61020648
994,172,1400078431
995,15,006112429X
996,13,1857231589
997,40,345419626
998,159,159308143X
999,73,199291152
1000,105,142001430
1001,4,446612731
1002,184,452281253
1003,137,1936305623
1004,15,689707495
1005,5,1400068932
1006,153,425227510
1007,71,074349671X
1008,162,1423140567
1009,87,765348276
1010,128,831727527
1011,48,140255559
1012,153,684818701
1013,118,60510862
1014,81,8497597729
1015,23,812971060
1016,123,575079797
1017,189,786851473
1018,38,743225422
1019,145,1607747308
1020,101,385755880
1021,91,671011367
1022,152,552562521
1023,166,374203059
1024,185,61120251
1025,158,1476789630
1026,146,689865198
1027,31,545424925
1028,146,031286504X
1029,98,140006208X
1030,101,081299499X
1031,164,66620996
1032,47,803734611
1033,34,
1034,9,439236193
1035,55,141651693X
1036,16,440238609
1037,190,1480095532
1038,188,006222543X
1039,28,525426582
1040,32,312305060
1041,170,1623420024
1042,13,316191299
1043,109,451188462
1044,139,385739168
1045,138,385742886
1046,97,144477851X
1047,101,375726403
1048,59,1857232097
1049,183,803734964
1050,115,009928264X
1051,178,385338708
1052,65,1416524525
1053,160,316070521
1054,194,440241812
1055,73,393316041
1056,163,545123283
1057,65,553609416
1058,120,142437344
1059,65,765302306
1060,184,451529170
1061,51,
1062,93,385339100
1063,92,345538374
1064,10,146109111X
1065,75,446350982
1066,184,045052468X
1067,157,316001929
1068,193,374292795
1069,104,385743564
1070,10,1558580093
1071,174,553213970
1072,169,61583251
1073,51,679740678
1074,50,393322238
1075,10,793551617
1076,139,812970063
1077,133,670023485
1078,166,345544927
1079,58,441013813
1080,164,786838922
1081,54,812976142
1082,21,812993543
1083,161,140424393
1084,121,393072231
1085,130,1416524290
1086,175,1406311529
1087,116,765325942
1088,36,553266306
1089,200,307463745
1090,184,525951989
1091,157,739352350
1092,6,679644199
1093,198,312965788
1094,183,
1095,113,312966091
1096,69,1576469239
1097,130,037582913X
1098,135,425193799
1099,54,805094598
1100,7,770437850
1101,144,399256776
1102,97,2266079999
1103,124,525423281
1104,28,375703861
1105,15,62107062
1106,4,1582346186
1107,46,61974552
1108,1,1594488398
1109,14,836218051
1110,77,067001821X
1111,98,1439152802
1112,114,696215322
1113,71,330491237
1114,59,140282580
1115,42,055381706X
1116,109,670026611
1117,126,6480101
1118,172,345347951
1119,10,763625299
1120,123,60852550
1121,139,1619630656
1122,174,812513754
1123,13,385342306
1124,164,785263705
1125,129,385340397
1126,111,1484724917
1127,113,1250069793
1128,161,1607066017
1129,41,316126691
1130,194,99285045
1131,121,1590385810
1132,17,64407683
1133,117,451458443
1134,15,743264738
1135,176,1476717486
1136,191,385339097
1137,155,014034893X
1138,63,1594743347
1139,75,316154695
1140,166,679642420
1141,88,671746723
1142,131,810994739
1143,148,804138141
1144,19,62285688
1145,103,1594206279
1146,98,61992259
1147,43,393050327
1148,93,765350378
1149,71,1406310255
1150,115,312199430
1151,82,743296419
1152,119,1416521496
1153,90,525423664
1154,32,99578514
1155,181,1400049628
1156,5,440234743
1157,108,1579126251
1158,150,1416924981
1159,191,1594201455
1160,84,440995779
1161,101,
1162,106,440241898
1163,174,141439610
1164,26,316349933
1165,64,1416968237
1166,165,312966970
1167,129,1573225789
1168,124,60889578
1169,28,385339151
1170,49,312857063
1171,92,312554168
1172,84,141439831
1173,91,1857988841
1174,40,2266047426
1175,51,62414216
1176,118,1563899426
1177,130,142000280
1178,35,446671002
1179,23,803736991
1180,161,525952926
1181,186,385352107
1182,22,033041836X
1183,56,140679239X
1184,79,8129104598
1185,113,425197549
1186,63,375836675
1187,151,141439653
1188,186,60855908
1189,145,038560310X
1190,173,380718340
1191,134,385537131
1192,40,312650248
1193,69,1583485090
1194,141,152061548
1195,123,713998946
1196,83,800759494
1197,37,1455520659
1198,160,679776192
1199,77,312995059
1200,16,743496744
1201,15,312423799
1202,135,446613347
1203,99,1101946342
1204,137,441172695
1205,23,6280560
1206,50,1416528636
1207,1,517092913
1208,124,316075809
1209,177,
1210,78,767905202
1211,198,553213172
1212,9,140047484
1213,81,140620192
1214,7,1451629184
1215,133,
1216,103,752224417
1217,67,62014536
1218,167,812550285
1219,63,192840509
1220,112,679728759
1221,89,1442426675
1222,29,751504386
1223,26,99437961
1224,35,8129115301
1225,121,1421508222
1226,140,451458923
1227,159,345484266
1228,33,618968474
1229,103,
1230,154,014100018X
1231,8,553116606
1232,84,771068719
1233,37,1936305550
1234,139,192839993
1235,57,1400063736
1236,46,141321318
1237,197,440236703
1238,174,
1239,46,1423121309
1240,195,761169253
1241,18,60512806
1242,150,1476730105
1243,7,60959037
1244,117,452282829
1245,95,006097625X
1246,97,316077054
1247,149,1594485755
1248,122,743454553
1249,102,330419641
1250,172,312976275
1251,113,1401322786
1252,200,60590270
1253,88,393324818
1254,131,078681859X
1255,69,446580503
1256,92,688014291
1257,15,553258478
1258,194,068484477X
1259,31,394758285
1260,150,014200068X
1261,54,446585025
1262,10,439272637
1263,155,316175676
1264,179,
1265,125,810970686
1266,60,679433139
1267,89,1405204265
1268,61,1620610116
1269,45,62085530
1270,24,812968972
1271,185,
1272,24,385354282
1273,168,081299860X
1274,49,1582349908
1275,125,60584750
1276,181,99549344
1277,22,451528352
1278,187,340837942
1279,179,670021458
1280,50,330371231
1281,71,1781162646
1282,25,1612620248
1283,54,068480154X
1284,77,038531258X
1285,165,811214044
1286,108,1609450787
1287,82,307353133
1288,197,62515675
1289,187,670022691
1290,35,575077026
1291,180,399254129
1292,130,689818769
1293,47,810983915
1294,177,62065246
1295,12,
1296,187,006223742X
1297,129,385539258
1298,20,1563899809
1299,104,765330423
1300,18,
1301,149,345452003
1302,171,1442408928
1303,22,451528522
1304,10,
1305,163,61122092
1306,50,1402726023
1307,134,450542882
1308,143,1937044963
1309,148,553213148
1310,166,448405202
1311,28,399162097
1312,47,765304740
1313,21,679722769
1314,176,142401773
1315,31,312304358
1316,166,99471426
1317,115,1581345283
1318,164,
1319,16,1594634475
1320,23,440243750
1321,78,64400565
1322,155,380508567
1323,100,375708111
1324,92,64408639
1325,199,312980140
1326,177,61662763
1327,183,451459407
1328,67,152802177
1329,199,575077883
1330,167,345494997
1331,15,312983867
1332,29,60566221
1333,99,446359408
1334,185,375508325
1335,47,1400032822
1336,98,051722285X
1337,95,1932416641
1338,150,140003471X
1339,136,582416396
1340,131,805093079
1341,88,307265749
1342,25,142406635
1343,5,067001110X
1344,140,385339674
1345,16,553565699
1346,23,451194004
1347,180,375507779
1348,143,812550293
1349,147,140042520
1350,33,1841497126
1351,197,1400067553
1352,56,152058109
1353,117,553804685
1354,51,679734775
1355,144,670018708
1356,196,61245089
1357,83,141318309
1358,122,60278250
1359,86,446612545
1360,128,751504572
1361,198,441104029
1362,127,1841499889
1363,147,1619636042
1364,86,679729771
1365,10,140501827
1366,12,747267634
1367,66,312554192
1368,106,385495226
1369,86,99448475
1370,43,670024856
1371,17,1592402038
1372,124,60572965
1373,173,399231900
1374,197,752898477
1375,178,61996165
1376,75,310226058
1377,98,812577566
1378,11,440421705
1379,195,679729526
1380,35,1594487367
1381,128,307265838
1382,68,553375407
1383,72,1416995552
1384,129,373210493
1385,40,439321611
1386,52,395401461
1387,55,451196716
1388,25,60566213
1389,164,385732538
1390,71,451412354
1391,36,385516487
1392,196,316057770
1393,12,446579807
1394,184,1301627445
1395,194,61015733
1396,174,316122386
1397,180,786836547
1398,146,184243022X
1399,16,156031663
1400,11,385340540
1401,38,1595143971
1402,103,671250671
1403,196,451459873
1404,67,807508527
1405,29,143123238
1406,31,91940737
1407,123,
1408,183,297854399
1409,93,676979343
1410,167,316601950
1411,139,140283307
1412,32,743464117
1413,20,785819118
1414,97,1891830430
1415,20,61374229
1416,22,345439104
1417,81,876850867
1418,55,679744398
1419,129,1593082045
1420,145,1569319014
1421,137,451450523
1422,191,60577312
1423,49,689848919
1424,82,670018864
1425,161,307408868
1426,195,812504690
1427,151,1439177724
1428,182,872863107
1429,14,073380084X
1430,123,1617750255
1431,4,345418778
1432,161,074325807X
1433,164,385343833
1434,78,778324338
1435,17,451222350
1436,76,60502932
1437,148,967686563
1438,178,451223292
1439,120,045146091X
1440,49,345539826
1441,188,055215430X
1442,124,61020702
1443,8,316078573
1444,46,62430874
1445,126,575077905
1446,140,1476770387
1447,176,679800034
1448,7,393330478
1449,21,60590165
1450,183,316155594
1451,89,316080845
1452,67,312642989
1453,34,141439734
1454,108,545457823
1455,14,345503805
1456,97,486426750
1457,141,440241022
1458,128,1423140575
1459,102,1416552510
1460,76,330448447
1461,121,081257558X
1462,67,451461037
1463,183,451529553
1464,37,618084746
1465,129,
1466,176,441627404
1467,187,552152978
1468,73,385323069
1469,78,618477942
1470,41,006135323X
1471,148,
1472,114,7148984
1473,174,765325950
1474,200,1419701762
1475,166,810984911
1476,167,312990227
1477,105,60839783
1478,186,446696633
1479,140,141014083
1480,1,142001805
1481,75,345373944
1482,154,747571775
1483,121,1573221112
1484,158,1400065674
1485,130,385333137
1486,105,62003933
1487,192,385339682
1488,115,1400032814
1489,99,312985347
1490,6,439554004
1491,151,743236017
1492,34,316926345
1493,73,451461401
1494,46,62306812
1495,166,786915749
1496,34,786849568
1497,85,1416951172
1498,64,399244557
1499,22,670025593
1500,29,1585421464
1501,44,067084487X
1502,36,61147958
1503,6,679456724
1504,145,385528779
1505,72,312364121
1506,111,385339658
1507,82,316067598
1508,197,
1509,102,1579126278
1510,118,006083756X
1511,40,316033650
1512,76,1907411054
1513,22,044669651X
1514,34,307887898
1515,147,1595143181
1516,122,743290119
1517,70,345335457
1518,27,785136207
1519,86,671728687
1520,171,1594481938
1521,175,439706408
1522,141,340640146
1523,150,515142247
1524,47,316123528
1525,45,60878061
1526,188,61147931
1527,68,1419702238
1528,149,316033669
1529,174,1416543007
1530,62,1862301387
1531,120,140447571
1532,79,1501132938
1533,39,553213296
1534,101,679736379
1535,158,044024191X
1536,136,373210132
1537,185,1576737330
1538,62,812983602
1539,41,786868724
1540,123,1400043468
1541,52,1922182109
1542,124,9380658797
1543,193,006117758X
1544,45,375825444
1545,97,974320625
1546,115,670035386
1547,50,765354942
1548,171,380727501
1549,98,451461894
1550,76,1607060760
1551,11,1599900734
1552,96,553496646
1553,155,486282228
1554,151,62124269
1555,97,1590388984
1556,131,140298479
1557,52,067976397X
1558,169,446698466
1559,45,767903862
1560,23,192123092
1561,91,812992792
1562,192,345300785
1563,5,375714839
1564,134,449213447
1565,27,451171357
1566,86,385528701
1567,50,786891084
1568,32,64441555
1569,13,
1570,110,765326264
1571,160,1595148035
1572,73,451222725
1573,104,62110837
1574,60,
1575,84,64410137
1576,192,143037617
1577,70,64431436
1578,65,044101268X
1579,139,689878559
1580,190,224085611
1581,29,1439199353
1582,35,451225856
1583,170,553288202
1584,16,446698873
1585,84,688120490
1586,98,743246985
1587,136,394800206
1588,121,60885408
1589,78,1501100130
1590,79,61558230
1591,91,316184136
1592,23,60935472
1593,198,1416553649
1594,117,60899190
1595,161,7119550
1596,112,152047379
1597,160,340818670
1598,26,345544951
1599,23,037571894X
1600,126,743246071
1601,78,316133973
1602,185,1842430351
1603,105,399244573
1604,184,1423157370
1605,83,60832819
1606,68,1416560610
1607,187,1846558913
1608,162,1844082938
1609,120,345501330
1610,89,756410436
1611,116,
1612,59,451229851
1613,107,141001828
1614,83,743289684
1615,97,1400063515
1616,114,345504984
1617,69,374529523
1618,139,553380966
1619,114,60892994
1620,97,1580493882
1621,86,1439138311
1622,50,1442409053
1623,198,62300547
1624,112,312864590
1625,57,1580495869
1626,153,544272994
1627,143,765348780
1628,187,7251866
1629,136,440401585
1630,196,043977134X
1631,54,1439102724
1632,158,345419634
1633,101,446615625
1634,13,316155608
1635,40,812551478
1636,157,743272501
1637,58,385683421
1638,114,385542364
1639,167,786838930
1640,20,373210183
1641,138,988393506
1642,61,385535144
1643,98,143036378
1644,133,525444440
1645,79,316075558
1646,145,143036696
1647,24,64440206
1648,37,64410129
1649,50,1423116399
1650,143,1250121000
1651,125,345348109
1652,131,425201392
1653,65,786818611
1654,64,553214322
1655,27,1620610094
1656,87,1934781630
1657,56,141697170X
1658,37,
1659,94,1453688935
1660,35,679774386
1661,168,1476791457
1662,44,1469216000
1663,125,99303744
1664,185,307959856
1665,22,142437808
1666,3,385720106
1667,193,
1668,99,141693586X
1669,96,553380648
1670,95,802140181
1671,143,156389226X
1672,193,385337930
1673,187,441007317
1674,21,142412147
1675,45,1439192561
1676,84,805095152
1677,125,553582917
1678,65,446552445
1679,185,1406914835
1680,95,375760377
1681,149,413757102
1682,182,375835318
1683,60,802132758
1684,136,545259088
1685,143,1573226521
1686,22,143145541
1687,60,575096578
1688,29,1416524355
1689,98,192750968
1690,6,141650964X
1691,27,99556316
1692,60,553564943
1693,67,312987854
1694,38,316548189
1695,80,038553714X
1696,97,034541005X
1697,196,752865331
1698,139,312364423
1699,184,515128635
1700,200,055380491X
1701,44,045146317X
1702,198,670674249
1703,194,1416903569
1704,65,140436588
1705,30,312936222
1706,111,446690457
1707,68,61985848
1708,82,316087378
1709,138,61257095
1710,67,1590387422
1711,153,1455806854
1712,93,307269191
1713,192,1416995587
1714,91,307268195
1715,168,014240165X
1716,143,1590860624
1717,136,842377506
1718,49,031613290X
1719,93,057507681X
1720,46,1594488843
1721,14,1416534733
1722,182,1563894696
1723,97,811201880
1724,51,785268839
1725,128,1606410423
